team_1,team_2,runs_left,balls_left,wickets_left,Targets,crr,rrr,last_five,win
Peshawar Zalmi,Islamabad United,36,16,2,145,5.945454545454546,13.499999999999995,,0
Peshawar Zalmi,Islamabad United,35,15,2,145,5.945945945945946,14.0,,0
Peshawar Zalmi,Islamabad United,35,14,2,145,5.892857142857142,15.000000000000007,,0
Peshawar Zalmi,Islamabad United,35,13,2,145,5.84070796460177,16.153846153846146,,0
Peshawar Zalmi,Islamabad United,35,12,2,145,5.7894736842105265,17.5,,0
Peshawar Zalmi,Islamabad United,35,11,2,145,5.739130434782608,19.090909090909104,,0
Peshawar Zalmi,Islamabad United,35,10,1,145,5.689655172413794,20.999999999999986,,0
Peshawar Zalmi,Islamabad United,34,9,1,145,5.6923076923076925,22.666666666666668,,0
Peshawar Zalmi,Islamabad United,34,8,1,145,5.6440677966101696,25.50000000000002,,0
Peshawar Zalmi,Islamabad United,33,7,1,145,5.647058823529412,28.285714285714256,,0
Peshawar Zalmi,Islamabad United,33,6,1,145,5.6,33.0,,0
Peshawar Zalmi,Islamabad United,32,5,1,145,5.6033057851239665,38.400000000000055,,0
Peshawar Zalmi,Islamabad United,31,4,1,145,5.606557377049181,46.499999999999915,,0
Peshawar Zalmi,Islamabad United,27,3,1,145,5.7560975609756095,54.0,,0
Peshawar Zalmi,Islamabad United,26,2,1,145,5.758064516129032,78.00000000000028,,0
Peshawar Zalmi,Islamabad United,24,1,1,145,5.808000000000001,143.99999999999898,,0
Peshawar Zalmi,Islamabad United,24,0,1,145,5.761904761904762,inf,,0
Karachi Kings,Quetta Gladiators,147,119,10,147,0.0,7.411764705882353,54.0,1
Karachi Kings,Quetta Gladiators,147,118,10,147,0.0,7.47457627118644,56.0,1
Karachi Kings,Quetta Gladiators,146,117,10,147,0.6666666666666666,7.487179487179487,62.0,1
Karachi Kings,Quetta Gladiators,146,116,10,147,0.6000000000000001,7.551724137931035,62.0,1
Karachi Kings,Quetta Gladiators,145,115,10,147,1.0909090909090908,7.565217391304348,59.0,1
Karachi Kings,Quetta Gladiators,144,114,10,147,1.5,7.578947368421052,58.0,1
Karachi Kings,Quetta Gladiators,140,113,10,147,3.230769230769231,7.433628318584072,52.0,1
Karachi Kings,Quetta Gladiators,139,112,10,147,3.4285714285714284,7.446428571428571,46.0,1
Karachi Kings,Quetta Gladiators,135,111,10,147,4.8,7.297297297297297,46.0,1
Karachi Kings,Quetta Gladiators,134,110,10,147,4.875,7.3090909090909095,45.0,1
Karachi Kings,Quetta Gladiators,133,109,10,147,4.941176470588235,7.321100917431192,46.0,1
Karachi Kings,Quetta Gladiators,133,108,10,147,4.666666666666667,7.388888888888889,47.0,1
Karachi Kings,Quetta Gladiators,133,107,10,147,4.421052631578948,7.4579439252336455,47.0,1
Karachi Kings,Quetta Gladiators,133,106,10,147,4.2,7.528301886792453,44.0,1
Karachi Kings,Quetta Gladiators,132,105,10,147,4.285714285714286,7.542857142857143,41.0,1
Karachi Kings,Quetta Gladiators,131,104,10,147,4.363636363636364,7.557692307692308,39.0,1
Karachi Kings,Quetta Gladiators,130,103,10,147,4.434782608695652,7.572815533980582,39.0,1
Karachi Kings,Quetta Gladiators,130,102,10,147,4.25,7.647058823529412,39.0,1
Karachi Kings,Quetta Gladiators,130,101,10,147,4.08,7.722772277227723,34.0,1
Karachi Kings,Quetta Gladiators,130,100,10,147,3.9230769230769234,7.8,30.0,1
Karachi Kings,Quetta Gladiators,126,99,10,147,4.666666666666667,7.636363636363637,30.0,1
Karachi Kings,Quetta Gladiators,126,98,10,147,4.5,7.714285714285714,30.0,1
Karachi Kings,Quetta Gladiators,125,97,10,147,4.551724137931035,7.731958762886597,34.0,1
Karachi Kings,Quetta Gladiators,124,96,10,147,4.6,7.75,34.0,1
Karachi Kings,Quetta Gladiators,123,95,10,147,4.64516129032258,7.768421052631579,34.0,1
Karachi Kings,Quetta Gladiators,123,94,10,147,4.5,7.8510638297872335,33.0,1
Karachi Kings,Quetta Gladiators,122,93,10,147,4.545454545454546,7.870967741935484,32.0,1
Karachi Kings,Quetta Gladiators,118,92,10,147,5.117647058823529,7.695652173913044,33.0,1
Karachi Kings,Quetta Gladiators,118,91,10,147,4.9714285714285715,7.780219780219779,37.0,1
Karachi Kings,Quetta Gladiators,118,90,10,147,4.833333333333333,7.866666666666666,38.0,1
Karachi Kings,Quetta Gladiators,118,90,10,147,4.833333333333333,7.866666666666666,38.0,1
Karachi Kings,Quetta Gladiators,118,89,10,147,4.702702702702703,7.955056179775282,40.0,1
Karachi Kings,Quetta Gladiators,118,88,10,147,4.578947368421053,8.045454545454545,35.0,1
Karachi Kings,Quetta Gladiators,116,87,10,147,4.769230769230769,8.0,35.0,1
Karachi Kings,Quetta Gladiators,110,86,10,147,5.55,7.674418604651163,34.0,1
Karachi Kings,Quetta Gladiators,109,85,10,147,5.560975609756098,7.694117647058823,34.0,1
Karachi Kings,Quetta Gladiators,108,84,10,147,5.571428571428571,7.714285714285714,35.0,1
Karachi Kings,Quetta Gladiators,107,83,10,147,5.5813953488372094,7.734939759036145,36.0,1
Karachi Kings,Quetta Gladiators,106,82,10,147,5.590909090909091,7.756097560975609,36.0,1
Karachi Kings,Quetta Gladiators,106,81,10,147,5.466666666666667,7.851851851851852,36.0,1
Karachi Kings,Quetta Gladiators,102,80,10,147,5.869565217391304,7.65,35.0,1
Karachi Kings,Quetta Gladiators,102,79,10,147,5.74468085106383,7.746835443037974,34.0,1
Karachi Kings,Quetta Gladiators,101,78,10,147,5.75,7.769230769230769,37.0,1
Karachi Kings,Quetta Gladiators,99,77,10,147,5.877551020408164,7.7142857142857135,36.0,1
Karachi Kings,Quetta Gladiators,98,76,10,147,5.88,7.736842105263158,35.0,1
Karachi Kings,Quetta Gladiators,97,75,10,147,5.882352941176471,7.76,36.0,1
Karachi Kings,Quetta Gladiators,96,74,10,147,5.884615384615385,7.783783783783783,36.0,1
Karachi Kings,Quetta Gladiators,96,73,10,147,5.773584905660377,7.89041095890411,37.0,1
Karachi Kings,Quetta Gladiators,95,72,10,147,5.777777777777778,7.916666666666667,43.0,1
Karachi Kings,Quetta Gladiators,95,72,10,147,5.777777777777778,7.916666666666667,41.0,1
Karachi Kings,Quetta Gladiators,94,71,10,147,5.781818181818182,7.943661971830985,39.0,1
Karachi Kings,Quetta Gladiators,94,70,10,147,5.678571428571428,8.057142857142857,44.0,1
Karachi Kings,Quetta Gladiators,93,69,10,147,5.684210526315789,8.08695652173913,,1
Karachi Kings,Quetta Gladiators,92,68,10,147,5.689655172413794,8.117647058823529,,1
Karachi Kings,Quetta Gladiators,86,67,10,147,6.203389830508474,7.701492537313433,,1
Karachi Kings,Quetta Gladiators,85,66,10,147,6.2,7.7272727272727275,,1
Karachi Kings,Quetta Gladiators,79,66,10,147,6.8,7.181818181818182,,1
Karachi Kings,Quetta Gladiators,78,65,10,147,6.786885245901639,7.199999999999999,49.0,1
Karachi Kings,Quetta Gladiators,78,64,10,147,6.677419354838709,7.3125,48.0,1
Karachi Kings,Quetta Gladiators,77,63,10,147,6.666666666666667,7.333333333333333,48.0,1
Karachi Kings,Quetta Gladiators,73,62,10,147,6.9375,7.064516129032258,48.0,1
Karachi Kings,Quetta Gladiators,67,61,10,147,7.384615384615384,6.59016393442623,48.0,1
Karachi Kings,Quetta Gladiators,66,60,10,147,7.363636363636363,6.6,48.0,1
Karachi Kings,Quetta Gladiators,65,60,10,147,7.454545454545454,6.5,48.0,1
Karachi Kings,Quetta Gladiators,64,59,10,147,7.432835820895523,6.508474576271186,48.0,1
Karachi Kings,Quetta Gladiators,64,58,10,147,7.323529411764706,6.620689655172415,43.0,1
Karachi Kings,Quetta Gladiators,62,57,10,147,7.391304347826087,6.526315789473684,42.0,1
Karachi Kings,Quetta Gladiators,61,56,10,147,7.371428571428572,6.535714285714286,39.0,1
Karachi Kings,Quetta Gladiators,55,55,10,147,7.774647887323943,6.0,38.0,1
Karachi Kings,Quetta Gladiators,55,54,9,147,7.666666666666667,6.111111111111111,38.0,1
Karachi Kings,Quetta Gladiators,53,53,9,147,7.726027397260275,6.0,37.0,1
Karachi Kings,Quetta Gladiators,52,52,9,147,7.702702702702703,6.0,38.0,1
Karachi Kings,Quetta Gladiators,51,51,9,147,7.68,6.0,38.0,1
Karachi Kings,Quetta Gladiators,50,50,9,147,7.657894736842105,6.0,34.0,1
Karachi Kings,Quetta Gladiators,49,49,9,147,7.636363636363636,6.0,34.0,1
Karachi Kings,Quetta Gladiators,48,48,9,147,7.615384615384615,6.0,34.0,1
Karachi Kings,Quetta Gladiators,47,47,9,147,7.59493670886076,5.999999999999999,34.0,1
Karachi Kings,Quetta Gladiators,46,46,9,147,7.574999999999999,6.000000000000001,31.0,1
Karachi Kings,Quetta Gladiators,46,45,9,147,7.481481481481482,6.133333333333334,30.0,1
Karachi Kings,Quetta Gladiators,46,44,9,147,7.390243902439025,6.2727272727272725,29.0,1
Karachi Kings,Quetta Gladiators,40,43,9,147,7.734939759036144,5.5813953488372094,26.0,1
Karachi Kings,Quetta Gladiators,36,42,9,147,7.928571428571429,5.142857142857143,26.0,1
Karachi Kings,Quetta Gladiators,35,41,9,147,7.905882352941177,5.121951219512194,26.0,1
Karachi Kings,Quetta Gladiators,34,40,9,147,7.883720930232558,5.1000000000000005,27.0,1
Karachi Kings,Quetta Gladiators,30,39,9,147,8.068965517241379,4.615384615384615,25.0,1
Karachi Kings,Quetta Gladiators,27,38,9,147,8.181818181818182,4.263157894736842,25.0,1
Karachi Kings,Quetta Gladiators,26,37,9,147,8.157303370786517,4.216216216216217,25.0,1
Karachi Kings,Quetta Gladiators,25,36,9,147,8.133333333333333,4.166666666666667,28.0,1
Karachi Kings,Quetta Gladiators,24,35,9,147,8.10989010989011,4.114285714285714,30.0,1
Karachi Kings,Quetta Gladiators,23,34,9,147,8.08695652173913,4.058823529411765,,1
Karachi Kings,Quetta Gladiators,22,33,9,147,8.064516129032258,4.0,,1
Karachi Kings,Quetta Gladiators,21,32,9,147,8.042553191489363,3.9374999999999996,,1
Karachi Kings,Quetta Gladiators,20,31,9,147,8.021052631578947,3.8709677419354844,,1
Karachi Kings,Quetta Gladiators,18,30,9,147,8.0625,3.6,,1
Karachi Kings,Quetta Gladiators,17,29,9,147,8.041237113402062,3.5172413793103456,,1
Karachi Kings,Quetta Gladiators,17,28,9,147,7.959183673469388,3.642857142857142,,1
Karachi Kings,Quetta Gladiators,17,27,9,147,7.878787878787879,3.7777777777777777,,1
Karachi Kings,Quetta Gladiators,13,26,9,147,8.04,3.000000000000001,,1
Karachi Kings,Quetta Gladiators,9,25,9,147,8.198019801980198,2.1599999999999993,,1
Karachi Kings,Quetta Gladiators,9,24,8,147,8.117647058823529,2.25,,1
Karachi Kings,Quetta Gladiators,8,23,8,147,8.097087378640776,2.0869565217391313,,1
Karachi Kings,Quetta Gladiators,7,22,8,147,8.076923076923077,1.9090909090909085,,1
Karachi Kings,Quetta Gladiators,1,21,8,147,8.342857142857143,0.2857142857142857,,1
Karachi Kings,Quetta Gladiators,1,20,8,147,8.264150943396226,0.3000000000000001,,1
Karachi Kings,Quetta Gladiators,1,19,8,147,8.186915887850468,0.3157894736842104,,1
Karachi Kings,Quetta Gladiators,1,18,8,147,8.11111111111111,0.3333333333333333,,1
Karachi Kings,Quetta Gladiators,0,17,8,147,8.091743119266054,0.0,,1
Lahore Qalandars,Peshawar Zalmi,116,119,10,117,0.8571428571428571,5.84873949579832,25.0,1
Lahore Qalandars,Peshawar Zalmi,116,118,10,117,0.75,5.898305084745762,26.0,1
Lahore Qalandars,Peshawar Zalmi,115,117,10,117,1.3333333333333333,5.897435897435898,26.0,1
Lahore Qalandars,Peshawar Zalmi,115,116,10,117,1.2000000000000002,5.948275862068966,26.0,1
Lahore Qalandars,Peshawar Zalmi,115,115,10,117,1.0909090909090908,6.0,27.0,1
Lahore Qalandars,Peshawar Zalmi,111,114,10,117,3.0,5.842105263157895,28.0,1
Lahore Qalandars,Peshawar Zalmi,111,114,10,117,3.0,5.842105263157895,31.0,1
Lahore Qalandars,Peshawar Zalmi,111,113,10,117,2.7692307692307696,5.893805309734514,37.0,1
Lahore Qalandars,Peshawar Zalmi,111,112,10,117,2.571428571428571,5.946428571428571,38.0,1
Lahore Qalandars,Peshawar Zalmi,107,111,10,117,4.0,5.783783783783784,36.0,1
Lahore Qalandars,Peshawar Zalmi,102,110,10,117,5.625,5.563636363636364,37.0,1
Lahore Qalandars,Peshawar Zalmi,98,109,10,117,6.705882352941176,5.394495412844036,37.0,1
Lahore Qalandars,Peshawar Zalmi,98,108,10,117,6.333333333333333,5.444444444444445,37.0,1
Lahore Qalandars,Peshawar Zalmi,94,108,10,117,7.666666666666667,5.222222222222222,38.0,1
Lahore Qalandars,Peshawar Zalmi,88,107,10,117,9.157894736842106,4.934579439252337,38.0,1
Lahore Qalandars,Peshawar Zalmi,88,106,10,117,8.7,4.981132075471698,39.0,1
Lahore Qalandars,Peshawar Zalmi,88,105,10,117,8.285714285714286,5.0285714285714285,39.0,1
Lahore Qalandars,Peshawar Zalmi,87,104,10,117,8.181818181818182,5.019230769230769,39.0,1
Lahore Qalandars,Peshawar Zalmi,86,103,10,117,8.08695652173913,5.009708737864077,36.0,1
Lahore Qalandars,Peshawar Zalmi,85,102,10,117,8.0,5.0,37.0,1
Lahore Qalandars,Peshawar Zalmi,85,102,10,117,8.0,5.0,33.0,1
Lahore Qalandars,Peshawar Zalmi,84,101,10,117,7.919999999999999,4.99009900990099,32.0,1
Lahore Qalandars,Peshawar Zalmi,84,100,10,117,7.615384615384616,5.04,34.0,1
Lahore Qalandars,Peshawar Zalmi,84,99,10,117,7.333333333333333,5.090909090909091,35.0,1
Lahore Qalandars,Peshawar Zalmi,84,98,10,117,7.071428571428571,5.142857142857143,34.0,1
Lahore Qalandars,Peshawar Zalmi,84,97,10,117,6.8275862068965525,5.195876288659793,35.0,1
Lahore Qalandars,Peshawar Zalmi,84,96,10,117,6.6,5.25,35.0,1
Lahore Qalandars,Peshawar Zalmi,84,95,10,117,6.387096774193548,5.305263157894737,34.0,1
Lahore Qalandars,Peshawar Zalmi,83,94,10,117,6.375,5.297872340425531,35.0,1
Lahore Qalandars,Peshawar Zalmi,82,93,10,117,6.363636363636363,5.290322580645161,35.0,1
Lahore Qalandars,Peshawar Zalmi,82,92,10,117,6.1764705882352935,5.347826086956522,38.0,1
Lahore Qalandars,Peshawar Zalmi,82,91,10,117,6.0,5.406593406593406,38.0,1
Lahore Qalandars,Peshawar Zalmi,81,90,10,117,6.0,5.4,38.0,1
Lahore Qalandars,Peshawar Zalmi,80,89,10,117,6.0,5.393258426966293,37.0,1
Lahore Qalandars,Peshawar Zalmi,80,88,10,117,5.842105263157895,5.454545454545454,36.0,1
Lahore Qalandars,Peshawar Zalmi,76,87,10,117,6.3076923076923075,5.241379310344827,35.0,1
Lahore Qalandars,Peshawar Zalmi,75,86,10,117,6.3,5.232558139534884,32.0,1
Lahore Qalandars,Peshawar Zalmi,75,85,10,117,6.146341463414634,5.294117647058823,27.0,1
Lahore Qalandars,Peshawar Zalmi,75,84,10,117,6.0,5.357142857142857,27.0,1
Lahore Qalandars,Peshawar Zalmi,74,84,10,117,6.142857142857143,5.285714285714286,28.0,1
Lahore Qalandars,Peshawar Zalmi,74,83,10,117,6.0,5.349397590361447,28.0,1
Lahore Qalandars,Peshawar Zalmi,73,82,10,117,6.0,5.341463414634146,31.0,1
Lahore Qalandars,Peshawar Zalmi,72,81,10,117,6.0,5.333333333333333,35.0,1
Lahore Qalandars,Peshawar Zalmi,71,80,10,117,6.0,5.325,35.0,1
Lahore Qalandars,Peshawar Zalmi,67,79,10,117,6.382978723404255,5.0886075949367084,40.0,1
Lahore Qalandars,Peshawar Zalmi,66,78,10,117,6.375,5.076923076923077,40.0,1
Lahore Qalandars,Peshawar Zalmi,65,77,10,117,6.367346938775511,5.064935064935065,41.0,1
Lahore Qalandars,Peshawar Zalmi,63,76,10,117,6.4799999999999995,4.973684210526316,41.0,1
Lahore Qalandars,Peshawar Zalmi,63,75,10,117,6.352941176470588,5.04,41.0,1
Lahore Qalandars,Peshawar Zalmi,63,74,10,117,6.230769230769231,5.108108108108108,41.0,1
Lahore Qalandars,Peshawar Zalmi,62,73,10,117,6.226415094339623,5.095890410958904,42.0,1
Lahore Qalandars,Peshawar Zalmi,60,72,10,117,6.333333333333333,5.0,41.0,1
Lahore Qalandars,Peshawar Zalmi,56,71,10,117,6.654545454545455,4.732394366197183,41.0,1
Lahore Qalandars,Peshawar Zalmi,56,70,10,117,6.535714285714286,4.8,41.0,1
Lahore Qalandars,Peshawar Zalmi,55,69,10,117,6.526315789473684,4.782608695652174,41.0,1
Lahore Qalandars,Peshawar Zalmi,55,68,10,117,6.413793103448277,4.852941176470588,39.0,1
Lahore Qalandars,Peshawar Zalmi,54,67,10,117,6.406779661016949,4.835820895522389,41.0,1
Lahore Qalandars,Peshawar Zalmi,50,66,10,117,6.7,4.545454545454546,42.0,1
Lahore Qalandars,Peshawar Zalmi,46,65,10,117,6.983606557377049,4.246153846153846,28.0,1
Lahore Qalandars,Peshawar Zalmi,45,64,10,117,6.967741935483871,4.21875,28.0,1
Lahore Qalandars,Peshawar Zalmi,44,63,10,117,6.9523809523809526,4.190476190476191,28.0,1
Lahore Qalandars,Peshawar Zalmi,44,62,10,117,6.84375,4.258064516129032,25.0,1
Lahore Qalandars,Peshawar Zalmi,44,61,10,117,6.7384615384615385,4.327868852459017,25.0,1
Lahore Qalandars,Peshawar Zalmi,43,60,10,117,6.7272727272727275,4.3,21.0,1
Lahore Qalandars,Peshawar Zalmi,42,59,10,117,6.7164179104477615,4.271186440677966,20.0,1
Lahore Qalandars,Peshawar Zalmi,36,58,10,117,7.147058823529411,3.724137931034483,19.0,1
Lahore Qalandars,Peshawar Zalmi,36,57,10,117,7.043478260869565,3.789473684210526,17.0,1
Lahore Qalandars,Peshawar Zalmi,35,56,10,117,7.028571428571429,3.7499999999999996,16.0,1
Lahore Qalandars,Peshawar Zalmi,29,55,10,117,7.436619718309859,3.163636363636364,17.0,1
Lahore Qalandars,Peshawar Zalmi,28,54,10,117,7.416666666666667,3.111111111111111,17.0,1
Lahore Qalandars,Peshawar Zalmi,24,54,10,117,7.75,2.6666666666666665,18.0,1
Lahore Qalandars,Peshawar Zalmi,22,53,10,117,7.808219178082192,2.490566037735849,17.0,1
Lahore Qalandars,Peshawar Zalmi,22,52,9,117,7.702702702702703,2.5384615384615388,17.0,1
Lahore Qalandars,Peshawar Zalmi,22,51,9,117,7.6,2.588235294117647,18.0,1
Lahore Qalandars,Peshawar Zalmi,21,50,9,117,7.578947368421053,2.52,18.0,1
Lahore Qalandars,Peshawar Zalmi,20,49,9,117,7.558441558441558,2.4489795918367347,19.0,1
Lahore Qalandars,Peshawar Zalmi,20,48,9,117,7.461538461538462,2.5,19.0,1
Lahore Qalandars,Peshawar Zalmi,19,47,9,117,7.443037974683545,2.4255319148936167,20.0,1
Lahore Qalandars,Peshawar Zalmi,18,46,9,117,7.425,2.347826086956522,19.0,1
Lahore Qalandars,Peshawar Zalmi,18,45,9,117,7.333333333333333,2.4,19.0,1
Lahore Qalandars,Peshawar Zalmi,18,44,9,117,7.2439024390243905,2.454545454545454,20.0,1
Lahore Qalandars,Peshawar Zalmi,18,43,9,117,7.156626506024096,2.511627906976744,21.0,1
Lahore Qalandars,Peshawar Zalmi,17,42,9,117,7.142857142857143,2.4285714285714284,21.0,1
Lahore Qalandars,Peshawar Zalmi,16,41,9,117,7.129411764705883,2.341463414634146,21.0,1
Lahore Qalandars,Peshawar Zalmi,15,40,9,117,7.116279069767441,2.25,27.0,1
Lahore Qalandars,Peshawar Zalmi,15,39,9,117,7.0344827586206895,2.3076923076923075,,1
Lahore Qalandars,Peshawar Zalmi,15,38,9,117,6.954545454545455,2.3684210526315788,,1
Lahore Qalandars,Peshawar Zalmi,14,37,9,117,6.943820224719101,2.2702702702702706,,1
Lahore Qalandars,Peshawar Zalmi,13,36,9,117,6.933333333333334,2.1666666666666665,,1
Lahore Qalandars,Peshawar Zalmi,11,36,9,117,7.066666666666666,1.8333333333333333,,1
Lahore Qalandars,Peshawar Zalmi,10,35,9,117,7.054945054945056,1.7142857142857142,,1
Lahore Qalandars,Peshawar Zalmi,9,34,9,117,7.0434782608695645,1.5882352941176472,,1
Lahore Qalandars,Peshawar Zalmi,8,33,9,117,7.032258064516129,1.4545454545454546,,1
Lahore Qalandars,Peshawar Zalmi,7,32,9,117,7.021276595744681,1.3124999999999998,,1
Lahore Qalandars,Peshawar Zalmi,7,31,9,117,6.947368421052631,1.3548387096774195,,1
Lahore Qalandars,Peshawar Zalmi,6,30,9,117,6.9375,1.2,,1
Lahore Qalandars,Peshawar Zalmi,6,29,9,117,6.865979381443299,1.2413793103448278,,1
Lahore Qalandars,Peshawar Zalmi,4,28,9,117,6.918367346938776,0.8571428571428569,,1
Lahore Qalandars,Peshawar Zalmi,3,27,9,117,6.909090909090909,0.6666666666666666,,1
Lahore Qalandars,Peshawar Zalmi,2,26,9,117,6.8999999999999995,0.4615384615384617,,1
Lahore Qalandars,Peshawar Zalmi,1,25,9,117,6.891089108910892,0.23999999999999994,,1
Islamabad United,Karachi Kings,132,119,10,132,0.0,6.65546218487395,17.0,0
Islamabad United,Karachi Kings,132,118,10,132,0.0,6.711864406779661,19.0,0
Islamabad United,Karachi Kings,131,117,10,132,0.6666666666666666,6.717948717948718,19.0,0
Islamabad United,Karachi Kings,131,116,10,132,0.6000000000000001,6.775862068965518,19.0,0
Islamabad United,Karachi Kings,131,115,10,132,0.5454545454545454,6.834782608695652,19.0,0
Islamabad United,Karachi Kings,130,114,10,132,1.0,6.842105263157895,22.0,0
Islamabad United,Karachi Kings,130,113,10,132,0.9230769230769231,6.902654867256637,22.0,0
Islamabad United,Karachi Kings,130,112,10,132,0.8571428571428571,6.9642857142857135,23.0,0
Islamabad United,Karachi Kings,130,111,10,132,0.8,7.027027027027027,25.0,0
Islamabad United,Karachi Kings,130,110,9,132,0.75,7.090909090909092,25.0,0
Islamabad United,Karachi Kings,130,109,9,132,0.7058823529411764,7.155963302752293,25.0,0
Islamabad United,Karachi Kings,130,108,9,132,0.6666666666666666,7.222222222222222,29.0,0
Islamabad United,Karachi Kings,130,107,9,132,0.6315789473684211,7.289719626168225,28.0,0
Islamabad United,Karachi Kings,130,106,9,132,0.6,7.3584905660377355,28.0,0
Islamabad United,Karachi Kings,129,105,9,132,0.8571428571428571,7.371428571428571,28.0,0
Islamabad United,Karachi Kings,129,104,9,132,0.8181818181818182,7.4423076923076925,28.0,0
Islamabad United,Karachi Kings,129,103,9,132,0.7826086956521738,7.514563106796116,27.0,0
Islamabad United,Karachi Kings,129,102,9,132,0.75,7.588235294117647,28.0,0
